Latitude,Longitude,River_distance_km,rainfall,population_density,LULC,river_discharge,GHSL_built_distance,Dissolved oxygen (mg/L),Potential of Hydrogen (pH),Total Dissolved Solids (mg/L),Nitrate N (mgN/L),Amonia N (mgN/L),Calcium (mg/L),Magnesium (mg/L),Sodium (mg/L),Chloride (mg/L),Sulphate (mg/L)
26.414354308617234,80.51022825651303,14.598472452681387,136.5641625235686,5607.420141423746,3,1415.5799281320055,13.670540920182143,7.185409007826267,8.063292418150388,226.9211420233966,1.5961086676174643,0.4746971544052798,36.81619526331379,24.27788636322882,29.993654753756154,37.61104511715521,25.836182435228398
26.412040480961924,80.51549338677356,15.182534176889954,133.1709926955662,5444.468753179065,3,1415.3293718895504,13.822273133167169,7.357825858675577,8.130973646965469,225.6093422435143,1.574427199375277,0.47501809032133174,36.64109528961518,23.241238982952545,29.96766455964209,39.18790213455541,26.52652491880655
26.409726653306613,80.52075851703407,15.766605342681862,138.13785343672328,5356.303454156876,3,1424.6605436217087,13.972965087070136,7.359560671835342,8.111476563264315,225.29395356274944,1.5431116291516451,0.4946768623077706,37.252650650823206,24.076946815316827,30.29172221413154,37.645022548576776,25.44835508159539
26.407412825651303,80.5260236472946,16.350685949328692,135.58964839349787,5195.261476467266,3,1442.1947718321048,14.1221643384435,7.1074691600271676,8.073210003222448,230.03279553282238,1.475335946816046,0.4218810455736756,38.93299859600232,23.7239804603585,31.63924156850873,37.10751193127715,25.427609738945524
26.405098997995992,80.53128877755512,16.934775996098185,136.8911230632149,4966.1918067975075,3,1417.106059565492,14.269440557934375,7.065257911744637,8.04799163080108,216.22895409361914,1.4528329523956611,0.4193476544964705,38.4887270202753,23.497460621070314,30.2862127291005,36.859440176346574,26.323435893511714
26.40278517034068,80.53655390781563,17.51887548225806,136.32937864279222,4873.639653266818,3,1440.0240141178967,14.414387260256685,7.3063187822072235,8.102693598800158,221.60192351592258,1.3385895002448893,0.4434373111083569,38.72880997690667,23.75650490417424,28.955613789426284,38.08017100212551,26.004408733826438
26.40047134268537,80.54181903807616,18.102984407079816,144.05310509136035,4590.499722902993,3,1419.3807751336674,14.556623317881817,7.0713913110982,8.034126800362507,214.96878347337656,1.3552922296061973,0.4348301789877695,37.0971793011751,24.0376498680956,30.9944269887993,35.516881767812954,26.81103344396265
26.39815751503006,80.54708416833668,18.68710276983112,138.810856523392,4504.071956778491,3,1468.288261044924,14.69579425428347,7.435999609570872,8.094681992533255,219.8781523248817,1.3508917333293013,0.3915631938615505,37.49946283587546,23.828991421458547,30.32378567880542,37.47456010829602,27.47441228909895
26.39584368737475,80.55234929859719,19.27123056977961,136.0264306271701,4282.908108449084,3,1480.7686526421508,14.83157331473586,7.415562343102235,8.098295942576813,212.98070906310016,1.2705912296011572,0.36086911933186755,36.338415257702266,23.245196009510245,29.954351151438463,35.95084512525753,26.975068794462423
26.39352985971944,80.55761442885772,19.85536780619671,142.00838723053593,4149.557238167725,3,1465.6507070147509,14.963662314740072,7.417207308426586,8.122817368011003,214.00539625026659,1.2652048067359118,0.39745007282362343,38.15050589727596,23.860335409315244,29.92180608746469,35.240652592286104,26.901812095640192
26.39121603206413,80.56287955911824,20.439514478350002,136.2122252510165,4026.1161958242315,3,1514.2518261215887,15.091792268156775,7.2964755868335445,8.193002185109533,213.536274501685,1.2408875523209513,0.37672882439777217,39.750718160797184,23.273929248357057,31.24492901306388,37.872627853694,27.84211229727346
26.38890220440882,80.56814468937877,21.02367058550832,140.82801063856343,3825.5049320326966,2,1465.6815808303745,15.2157237990334,7.660379783638384,8.100387452550097,217.686149531026,1.1819853337116077,0.3500613381745081,39.585243407078465,23.580102763141795,30.873842308413085,33.67230061301338,28.428305682274956
26.386588376753508,80.57340981963928,21.607836126939198,134.64158305458204,3697.509120956665,2,1468.300556536362,15.335247342874535,7.550121941385121,8.066269413472137,216.54934861544797,1.162948146038348,0.31504203961328503,39.179764689543426,23.33541447145286,28.111746632722646,34.1642363693999,27.336445989502025
26.384274549098198,80.5786749498998,22.192011101913955,136.84757349626247,3618.9193558703823,2,1509.4338275545795,15.450183144754263,7.500199440124558,8.087398796976675,207.01343659200344,1.0953684912833874,0.31414828617156787,39.523355863501244,23.33139979739963,30.019445887916582,32.925841116598804,28.77819383611997
26.381960721442887,80.58394008016033,22.77619550970007,141.7264777773786,3395.483809019141,2,1533.2083037276657,15.56038106314553,7.289430032580185,8.019304416804339,211.36647833716162,1.0853581813023967,0.30045529899226914,39.17321346401807,23.68650936842693,28.736891825583008,35.06634658320336,28.958060422980502
26.379646893787577,80.58920521042084,23.360389349565,143.6471449437199,3325.866937206491,4,1553.2304924555772,15.665720189682805,7.7596027625027,8.0637723383876,207.48986013124807,1.078099112083605,0.2961362972028365,40.070133334125835,22.92388209388108,28.681518122079265,35.62316973707759,29.204903913051428
26.377333066132266,80.59447034068137,23.944592620779986,142.23365940247663,3091.530933817222,2,1517.623166611284,15.76610829622188,8.07186808462877,8.07652719684306,204.5077515326184,1.0337025421673869,0.3015997112844786,40.699885387734284,24.076874157737095,26.556010365430097,35.358046654450746,29.51262049356933
26.375019238476956,80.5997354709419,24.52880532261243,141.65225190192388,3042.746140225581,1,1555.5859649902904,15.861481121546758,8.096326392623174,8.073113927437882,207.92041544356533,0.9815917669398625,0.2820459165612124,38.974155941259305,22.528095185212827,27.77905332038713,34.633481161671554,30.176913029484385
26.372705410821645,80.6050006012024,25.113027454329714,141.36724048056135,2960.981987018655,2,1540.415542862266,15.951801510893054,7.818459639995495,8.101189692143398,206.83517242196828,0.9771257726615408,0.242081321844042,40.68506625098179,22.974100933966646,27.060987165378137,32.84593319511642,29.067335122076308
26.370391583166334,80.61026573146293,25.697259015202995,138.09793809105838,2642.4565129992266,2,1544.8676955312478,16.037058422080044,7.835336129162203,8.063054114404002,217.09110912373296,0.9640847399188508,0.26865067491742567,41.36855309111492,23.3168042113865,28.404813151935695,32.44808471254335,29.466535243428407
26.368077755511024,80.61553086172346,26.2815000044996,140.628411985309,2607.8744942560384,4,1573.0884466273853,16.117265812503394,8.033368223475678,8.141483815686339,208.46618621315406,0.8544442974333954,0.24284025351932756,40.46653085688198,23.356917940627934,28.49755731690513,30.808586355369226,29.366736709353415
26.365763927855713,80.62079599198397,26.865750421486826,141.65185267425386,2562.835646764345,2,1575.5165146845927,16.192461421538056,7.8494065858336874,8.097178236223275,200.60922882937547,0.9250682929500053,0.23897115697166024,41.53390090583169,23.036404662682934,25.54762143610294,34.69393176733943,29.73593505223115
26.363450100200403,80.6260611222445,27.45001026543576,146.44224510953694,2414.691927719682,2,1537.9561662668584,16.26270546301623,8.079266205782407,8.09716093282408,203.28133453055017,0.8556233578762967,0.24156846264099838,43.39849157088909,23.005979862159432,27.282978018720883,32.78855847637762,30.65810545566984
26.361136272545092,80.63132625250502,28.03427953561365,144.5300345758595,2338.8614105498214,2,1605.9872664777638,16.328079242414585,8.182460114239166,8.08461620386713,209.08206285335388,0.8549516493561619,0.19418497266406803,41.23539469428551,23.14444471120012,28.207708476858826,31.560351929700975,29.37256350680348
26.358822444889782,80.63659138276553,28.618558231287707,138.4294647010337,2190.1433646786522,1,1610.9886039690148,16.388683713214572,8.283857403078944,8.103975606671163,212.84161978962354,0.8556369074537121,0.20199116832060668,41.80426404966586,22.838041753619482,26.932289763102197,33.40175500821775,29.764577269693632
26.356508617234468,80.64185651302606,29.20284635172912,144.90126471146536,2129.2536599983664,4,1577.7630921540829,16.44463798657685,8.115787271422313,8.130646148769674,197.6701809332163,0.757150230938326,0.18660519594833855,41.068546259039266,23.436952407166583,27.665715107830096,30.72072330442577,31.030304082666248
26.354194789579157,80.64712164328658,29.78714389620471,142.97513946021445,2026.2141989532608,2,1605.0346378649779,16.49607780803307,8.12998439825472,8.062671208234471,196.05523861400445,0.756634848544344,0.16348194701309027,41.97196609352697,23.1636047229802,27.241775044009643,32.09828729954686,30.994875513602423
26.351880961923847,80.6523867735471,30.37145086398179,142.29186908831363,2005.8887950683213,2,1613.799458929178,16.543154014355473,8.057307054874077,8.070587987214113,210.65367837585742,0.749901040925364,0.1849922906628514,42.36173132993567,23.12416428947618,27.15620053720336,31.331567667447317,30.44292044210835
26.349567134268536,80.65765190380762,30.955767254331285,146.34072324715532,1878.0728473004308,2,1615.8881164760742,16.58603098310806,8.092200070255954,8.084164269777565,204.35662114895334,0.7166882767110395,0.21061933203504718,42.31448853138253,22.3347352756247,26.53419610254321,32.10450079588778,31.187756107343983
26.347253306613226,80.66291703406814,31.54009306652029,147.77250378477004,1804.345863882311,2,1606.379268815739,16.62488508665226,8.208264180337572,8.041726274927,198.98612345008783,0.7748758553537387,0.13885431139729296,41.50648715862346,22.634609760348443,25.619686748046053,31.222356227674183,31.0636274514547
26.344939478957915,80.66818216432866,32.12442829981587,147.63785486310115,1693.1487760078703,4,1610.6180429442456,16.659903161581628,8.322140886953598,8.061888705561726,204.29096349014637,0.6807121558959055,0.15982767619375743,42.6494663093364,22.490359628076263,25.647866794037128,29.59620446829799,31.77197387231994
26.342625651302605,80.67344729458918,32.70877295348887,142.4815224815762,1619.6943690877235,1,1630.1584541349384,16.691281003694183,8.427692058111228,8.074561407208982,191.33380251489865,0.674272282675544,0.16411436738373392,43.81474867751997,22.151510166506775,27.244534356130146,31.184655253372625,31.18421934965462
26.340311823647294,80.6787124248497,33.2931270268063,144.21730845995833,1556.7184089722816,2,1660.6965236466845,16.719221897708373,8.192638063582915,8.127393758790546,201.64494630031476,0.6825028586871937,0.15087503288844797,43.162974203276285,22.640055205557946,26.578563585018156,32.17365923770887,31.78117919099683
26.337997995991984,80.68397755511023,33.87749051903643,146.27508109724718,1536.1579409035537,2,1654.6392487581074,16.743935190001245,8.558346572025753,8.10158891099615,202.72674420940814,0.6266201368702675,0.1421726903609838,43.73116495773116,22.22221457739656,26.397197085065397,30.91496740576189,32.70699924646549
26.335684168336673,80.68924268537074,34.4618634294462,148.33481674478276,1437.1647821952693,2,1642.8326851736526,16.765634911690796,8.313997927678013,8.097362375131684,204.92493729745203,0.6379790955279833,0.11952958840133615,42.927888761776636,22.63977287314645,26.10684041271355,31.73544344965115,31.798866925457414
26.333370340681363,80.69450781563127,35.046245757306366,144.08807121643287,1418.0389044155345,4,1672.1086419398498,16.78453845843496,8.370607435978838,8.122054931030393,197.01203540434068,0.6473589665346349,0.1379543146083286,43.87173299548591,21.888939017560208,26.185627886051815,29.67665532124712,31.634463068532696
26.331056513026052,80.6997729458918,35.63063750188384,145.07653424454352,1456.078221833076,2,1606.0850441393952,16.800865332366815,8.279828688275359,8.080796241139755,201.2764523717625,0.6166250695349571,0.11884088883649477,43.64791094891657,22.943112906930978,27.37973926589027,30.74966843400562,32.077126749035806
26.32874268537074,80.7050380761523,36.215038662445494,142.4129168684452,1347.9061954231597,2,1692.3635527386223,16.81483595065923,8.045353792032332,8.10005769653686,197.12334941163044,0.6133425791812,0.0933470044462863,42.81479970913758,21.834532358131415,26.118071716452455,30.050989260243348,31.635456166440065
26.32642885771543,80.71030320641283,36.799449238262,142.2322006275409,1243.2346201727612,1,1640.8770165682536,16.826670524301818,8.55768760614409,8.078338182655338,201.76211219120034,0.5905230767439319,0.1403801997061354,43.97970304528743,22.217454024687363,25.199942900027935,31.52628065806865,33.11033068609613
26.32411503006012,80.71556833667336,37.38386922860019,148.33778552373198,1277.7859304362676,2,1674.6558534235014,16.836588009802426,8.550740283881415,8.090993553656302,197.0978257548956,0.5519209247074536,0.13335289015830318,43.07919205249473,22.38225470129722,27.067918416493224,30.712824812517447,32.10065872558255
26.32180120240481,80.72083346693387,37.968298632726864,150.03881133207915,1158.3740631039943,4,1665.6946143430573,16.844805135698476,8.412219858514511,8.05486887902501,199.0074658703206,0.5986155533916421,0.11650640063235553,43.512192626299644,21.772154363193934,26.210378358890377,31.417454790106078,31.964429710125113
26.3194873747495,80.7260985971944,38.55273744991261,145.814452517344,1040.6476474779784,2,1668.3273336129887,16.851535504977623,8.477775663285241,7.978318952924799,196.63821540775967,0.63385695958981,0.11614894317615812,44.31417067610047,22.275430812532527,26.42334908867874,31.841329740219578,31.76929390385489
26.31717354709419,80.73136372745492,39.137185679424185,149.09200048935003,1058.5107047213987,2,1723.5197296809438,16.856988773778294,8.557558932494443,8.068089195306454,203.22751512608662,0.5745987891101928,0.12602435521300584,44.5429580293436,21.3759477260512,27.846215821171885,31.398068852963267,32.81793293142641
26.31485971943888,80.73662885771543,39.72164332052831,147.20778090142397,984.1852896866794,2,1696.9803677264754,16.861369906070124,8.25738990041295,8.127859334463016,204.0771041006763,0.5742075255520203,0.11067550199650225,43.49445456898073,22.38080290891398,26.38896064018719,30.935809737952457,32.78101833236625
26.312545891783568,80.74189398797596,40.30611037249549,144.21956754066483,1031.2738917693227,2,1719.2443395238347,16.86487850339816,8.423209670787074,8.105391355369463,199.74295309688384,0.5821683345581699,0.11846439381903538,45.42791067381718,21.737119050962104,26.67936149748107,29.540778895988453,32.17274301594685
26.310232064128257,80.74715911823648,40.890586834592405,147.26178734924443,1023.079016022717,1,1717.3041163787082,16.867708208223284,8.63172388048901,8.104260140669195,200.8893219519746,0.5177477524610492,0.09821760840882889,45.17939270097339,21.423579278570454,25.373055869928734,30.64422023456611,32.77951312436176
26.307918236472947,80.752424248497,41.475072706085705,150.80504646137967,1081.3447239225193,2,1733.659748520025,16.870046178904037,8.333706258988023,8.112302952575742,195.01275606404883,0.6018186372049684,0.12030666093767213,44.29323546504949,21.472348869850205,26.254538756409854,30.074103236539255,31.802727754017777
26.305604408817636,80.75768937875752,42.05956798624582,146.08750604734783,991.1662865417644,2,1731.4796722901767,16.872072633935836,8.574425066409267,8.063533209849389,199.69403071407652,0.5521745064495388,0.10354677904345327,43.76032692438058,21.844672651063878,27.021941722256393,30.29970919876061,32.71104118991444
26.303290581162326,80.76295450901804,42.64407267433934,150.88372827121742,942.9742975811321,2,1710.0553700603361,16.87396046269926,8.33474852327804,8.064928040235573,200.79147554932823,0.5908400284614297,0.09990488948921938,45.00597505206705,21.215624331559994,25.09744716472865,30.288051196049846,32.90229844920801
26.300976753507015,80.76821963927856,43.22858676963284,138.3162012859321,976.2056240891587,2,1761.3600063619883,16.875874899666254,8.615373050775917,8.029300685423717,211.58807397639356,0.5160645370565654,0.07634369575515154,44.89475679371078,21.07719565507754,26.70456952928439,29.64789510537061,33.582747577046334
26.298662925851705,80.77348476953908,43.81311027139668,148.61767579765126,806.5698945606015,4,1737.2262856013028,16.877973258765337,8.546588143368501,8.03826145246263,196.78183567297623,0.5891344271031504,0.09823155948210861,45.46972826526339,21.21509991091461,26.643485244959216,28.602173636045837,32.39261901900198
26.296349098196394,80.7787498997996,44.39764317889737,146.38060557967083,912.7772323253286,2,1721.5836537561454,16.880404724417268,8.31556721812187,8.072362375323909,207.22258819817327,0.5547254758503346,0.08010371827257491,45.214500083199006,20.75896193943195,26.621170984364525,30.053133568382282,32.18356802793099
26.294035270541084,80.78401503006012,44.982185491401395,145.18098056027583,924.7860327159339,1,1749.7138443197728,16.883310195616588,8.737850115958418,8.092646813310038,205.50007768252277,0.5452578915599158,0.08177932352053806,44.02286141149527,21.88326599462599,27.550811853566234,31.036829519630608,32.41550479143171
26.291721442885773,80.78928016032064,45.56673720817905,146.30294874713528,798.8387714311707,2,1793.7990535909705,16.88682217934502,8.45767409194841,8.035609305802756,202.79179033747744,0.533178464130816,0.07800003921860509,45.4400217188833,20.853074766848476,26.953687835647763,29.380090209123402,32.23115730565314
26.289407615230463,80.79454529058117,46.15129832849676,140.00583809933886,917.6675076879621,2,1786.2427493317728,16.891064729560775,8.4504907725994,8.019814075568135,208.86945502645386,0.5164667006528361,0.07321312648214626,45.626098448493174,21.33615924107781,28.020107456174983,30.922046127581755,33.599732736368544
26.287093787575152,80.7998104208417,46.73586885162221,145.2417168469148,866.2148743366563,4,1767.6663860238214,16.8961534280081,8.60574182800168,8.034418859162754,203.49757355507924,0.5579568437887954,0.12014574220874905,46.495422653893506,21.010489572787822,25.834451799954053,33.03933670402097,33.73341880758003
26.28477995991984,80.8050755511022,47.320448776821785,146.8956672671281,818.3512614341103,2,1773.001976426926,16.90219540312687,8.75106068222005,8.0549664316715,203.74777744332357,0.5244043376001967,0.10739639069058858,45.54582366672471,20.455399468916873,26.891416175023995,32.1209925441788,33.142629557929716
26.28246613226453,80.81034068136273,47.90503810336567,150.17312368486103,861.5171889819263,2,1778.8486679900432,16.909289383413466,8.428999107966384,7.969631322583001,202.16785347058433,0.45965029064737534,0.11546202050521492,47.56118635853268,20.76867884727799,26.88694715801777,32.85227681735711,33.61231378666649
26.28015230460922,80.81560581162326,48.48963683052019,144.09136881157156,935.038062604325,2,1832.0570720788446,16.91752578168255,8.592747224635046,7.931955057013039,207.4704446150242,0.48381475557479103,0.0676151930161753,44.8007555205543,21.0058592368872,25.89176850776509,31.525363920081478,33.083510940353946
26.277838476953907,80.82087094188377,49.07424495755183,143.11917876348488,823.0154584381584,1,1803.3480570128079,16.926986806805147,8.649472120690636,7.998149411242212,207.16398211508496,0.510606037285144,0.08639565172243285,47.48876623884593,20.537514501042093,27.759154174264,32.4319570864105,32.97956073583939
26.275524649298596,80.8261360721443,49.65886248373033,143.92973224623768,819.4801653557182,4,1809.4439150024211,16.93774659964293,8.690316483027868,7.967665065197594,200.48293415807464,0.5245005007825907,0.06535314695866368,46.36806941832086,21.0100025033237,29.036206174631744,30.405588713398657,32.866902442177654
26.273210821643286,80.83140120240482,50.243489408322134,148.06354390269658,777.9154194414472,2,1826.529009207132,16.949871390061837,8.61357866499178,7.9924468913648195,197.92132602728472,0.5126759991393917,0.07380486554358234,47.34079838730688,20.860693114988024,26.975232933191627,30.54896926979753,32.88025236622832
26.270896993987975,80.83666633266533,50.82812573059347,146.17804716700934,752.8160504039258,2,1815.7259498759943,16.963419672084637,8.532394198509692,8.003098556680103,202.60375972357022,0.5502567791145648,0.0700037843218485,46.820476906972836,20.738387935107884,27.49253477450687,28.301891774334827,32.259299174062114
26.268583166332665,80.84193146292586,51.41277144981435,143.4692283748821,831.8073863901844,2,1810.742782432854,16.978442394428086,8.46323249609044,7.987077413377743,200.4371841155522,0.4545972600894489,0.10195130972687111,47.769670843671214,20.10511387594449,27.162417544631055,32.678195049851944,33.158809991105535
26.266269338677354,80.84719659318638,51.997426565250954,146.4574269463464,742.9770437213804,2,1816.9168017273646,16.994983163863363,8.599813775279081,8.059465826601402,203.608806272887,0.516997917642087,0.07703832441320892,46.647399467359996,19.77462799937913,26.493241854460738,33.12745346299138,32.99573548775947
26.263955511022044,80.8524617234469,52.58209107616944,145.0605199407567,785.3128650140109,4,1824.2787632156935,17.013078459035977,8.42520208644239,8.010560683753996,209.04178237507736,0.4578176383252635,0.09867023610149703,46.17551405362832,19.878166467570523,25.54661276169265,30.88533189212764,33.37354794528029
26.261641683366733,80.85772685370742,53.16676498183975,147.51958309348407,754.2254464250266,1,1829.7802703046789,17.032757852578943,8.14657108178586,8.00559934182512,202.49518269232536,0.53491214583151,0.09140417324076798,48.285781050051135,20.118596977844252,26.60057667353378,31.276180025194588,33.02834942671365
26.259327855711422,80.86299198396794,53.75144828152797,142.34470368196156,798.8125205112459,2,1849.8383090040304,17.054044239550116,8.64863805641822,8.014525468600322,204.3883894549149,0.50913880314854,0.11662654205023236,47.15139368429257,20.17439144775091,26.034072900299588,30.788858874740484,32.87672204020396
26.257014028056112,80.86825711422846,54.33614097450019,143.29810573877933,788.6473411760653,2,1841.0328738178089,17.076954070418346,8.716763599537959,7.940109574775574,205.0297252501685,0.5244923812559097,0.0596386896455473,47.51004674107796,19.00291602126131,28.87212148090289,32.10240370298031,32.49474237839646
26.2547002004008,80.87352224448898,54.920843060026264,142.9281760981349,821.254367877248,2,1859.3024077211978,17.101497587011124,8.224400228065816,8.023223478673405,208.43171246333696,0.4859912095750755,0.10050327948549807,48.40903260656843,19.783273455178957,27.28690571217375,32.983009180585306,32.93447348260993
26.25238637274549,80.8787873747495,55.50555453737222,139.53071237225154,741.5717545173835,4,1847.638532744829,17.127679060017993,8.424702691362645,7.974596358196892,196.29295598402854,0.550360355496191,0.09861932759435434,46.68189586565857,19.764249660473904,27.131685818991247,29.893283722440334,33.23138209799724
26.25007254509018,80.88405250501002,56.09027540580404,144.61989632151784,751.5282825704758,2,1855.376649097644,17.155497026817685,8.666020688028489,8.000387253538582,203.098192303889,0.5433555299478944,0.06665115320752317,48.06786850030525,19.504027410164475,28.29615159137816,32.32605152363333,32.25028642737495
